departamento,clase,familia,FechaCorte,ExisUnidades,CantidadVendida
8,868,868153,2013-09-30 00:00:00,22523007,7019
5,541,541008,2013-05-31 00:00:00,1396427,2420
4,414,414136,2014-05-31 00:00:00,39563529,20565
3,380,380203,2013-06-30 00:00:00,358021,1095
5,595,595001,2015-09-30 00:00:00,5652172,2408
5,542,542044,2016-02-29 00:00:00,3196450,3714
5,536,536001,2016-06-30 00:00:00,6711171,9950
3,317,317286,2016-07-31 00:00:00,23425435,14769
3,314,314129,2013-05-31 00:00:00,337329576,171286
2,290,290057,2016-01-31 00:00:00,59288,104
3,316,316017,2016-09-30 00:00:00,1593750,1777
8,860,860308,2016-08-31 00:00:00,84081305,18248
3,391,391104,2014-04-30 00:00:00,2217589,2563
3,373,373322,2014-01-31 00:00:00,228780,500
8,859,859038,2013-05-31 00:00:00,16799266,7021
1,106,106010,2015-08-31 00:00:00,253694732,62734
8,867,867048,2013-11-30 00:00:00,62864554,14572
5,541,541060,2015-10-31 00:00:00,22243828,25139
2,291,291062,2014-10-31 00:00:00,6463402,4925
5,541,541023,2013-10-31 00:00:00,12169912,11311
8,862,862005,2015-08-31 00:00:00,3125310,2298
4,410,410133,2015-10-31 00:00:00,6031923,4624
8,861,861076,2016-03-31 00:00:00,140932142,53321
8,872,872020,2015-12-31 00:00:00,12367280,5360
4,412,412228,2014-02-28 00:00:00,12841535,8934
5,541,541079,2015-07-31 00:00:00,4934596,5831
3,319,319162,2013-04-30 00:00:00,9132091,9461
1,105,105001,2014-01-31 00:00:00,30305586,14090
5,541,541057,2015-02-28 00:00:00,2140816,2135
4,403,403177,2014-08-31 00:00:00,1170999,1696
8,835,835130,2015-10-31 00:00:00,87458324,28277
3,326,326003,2016-06-30 00:00:00,101765,639
7,775,775261,2015-04-30 00:00:00,2031258,4670
4,423,423073,2013-03-31 00:00:00,11566291,9385
3,384,384104,2015-11-30 00:00:00,276,12
2,201,201027,2015-03-31 00:00:00,52341674,16656
5,594,594244,2015-06-30 00:00:00,13623448,11802
5,585,585032,2014-09-30 00:00:00,7622956,8977
1,127,127077,2013-03-31 00:00:00,124786137,54758
2,202,202025,2016-01-31 00:00:00,919506,714
4,401,401321,2013-09-30 00:00:00,787974,1551
3,322,322115,2013-05-31 00:00:00,62166,372
4,412,412065,2014-07-31 00:00:00,31691432,18169
7,796,796044,2016-04-30 00:00:00,1339068,10812
8,860,860052,2013-04-30 00:00:00,34735158,17153
7,712,712380,2016-06-30 00:00:00,290920,350
7,775,775260,2016-02-29 00:00:00,7251755,10520
4,401,401187,2015-09-30 00:00:00,8166109,14874
1,101,101004,2016-04-30 00:00:00,31173289,39512
3,381,381009,2015-06-30 00:00:00,36543558,35556
3,318,318073,2014-06-30 00:00:00,59409325,36024
7,748,748024,2014-11-30 00:00:00,13110605,10744
6,645,645148,2013-09-30 00:00:00,127,7
2,210,210030,2013-03-31 00:00:00,1485727,1422
3,316,316004,2014-03-31 00:00:00,80559,189
2,292,292068,2015-04-30 00:00:00,3597202,4671
4,403,403170,2014-08-31 00:00:00,2363151,1769
5,586,586070,2014-08-31 00:00:00,34278,251
3,320,320143,2013-06-30 00:00:00,19400095,10223
3,322,322111,2014-01-31 00:00:00,337031,418
7,775,775254,2015-04-30 00:00:00,1220887,3229
7,701,701311,2014-05-31 00:00:00,66690949,8592
8,835,835127,2015-02-28 00:00:00,8643111,4930
7,703,703347,2016-06-30 00:00:00,2903388,3957
1,105,105245,2014-07-31 00:00:00,53945702,34798
1,106,106060,2013-09-30 00:00:00,2752805,1426
1,101,101028,2014-08-31 00:00:00,85232506,51768
5,542,542045,2015-04-30 00:00:00,2288204,3700
3,310,310032,2014-01-31 00:00:00,32351,278
8,857,857038,2015-09-30 00:00:00,22412257,11825
1,106,106050,2016-08-31 00:00:00,14951865,7902
1,106,106002,2015-03-31 00:00:00,57757314,22699
8,860,860048,2013-12-31 00:00:00,383990507,79523
2,239,239183,2014-03-31 00:00:00,552,13
1,102,102067,2013-09-30 00:00:00,435529,505
3,312,312208,2016-01-31 00:00:00,39507895,19621
7,776,776273,2014-07-31 00:00:00,4491535,9836
1,105,105007,2015-08-31 00:00:00,103367574,63382
7,701,701061,2016-05-31 00:00:00,11189,221
2,290,290057,2014-03-31 00:00:00,440996,648
7,710,710013,2014-09-30 00:00:00,4,1
3,378,378105,2015-03-31 00:00:00,2778261,5370
8,885,885202,2014-05-31 00:00:00,1485084,1148
1,106,106062,2014-04-30 00:00:00,36116438,12921
3,325,325136,2013-09-30 00:00:00,21522146,12429
2,209,209001,2015-07-31 00:00:00,941834,1862
7,714,714385,2016-06-30 00:00:00,1410814,1647
5,595,595001,2014-02-28 00:00:00,4456213,2087
1,109,109002,2015-01-31 00:00:00,910261,1747
1,109,109069,2015-03-31 00:00:00,1129575,2760
8,867,867232,2015-05-31 00:00:00,43483718,12505
1,101,101003,2015-09-30 00:00:00,15399315,24823
4,430,430059,2013-09-30 00:00:00,6,1
3,327,327249,2015-09-30 00:00:00,36482,133
4,418,418278,2015-09-30 00:00:00,17378031,11491
1,102,102016,2016-06-30 00:00:00,235689468,62826
7,796,796042,2014-11-30 00:00:00,1253323,6675
8,856,856046,2016-07-31 00:00:00,11872413,6914
4,432,432021,2013-10-31 00:00:00,6346269,5986
5,596,596039,2013-10-31 00:00:00,14960861,9908
3,327,327104,2014-07-31 00:00:00,7411850,11437
3,326,326028,2013-09-30 00:00:00,43537,47
3,373,373123,2015-01-31 00:00:00,850534,1692
8,856,856047,2016-03-31 00:00:00,32672123,12815
2,281,281019,2015-01-31 00:00:00,1592973,1402
2,290,290062,2013-09-30 00:00:00,9010491,6719
4,416,416017,2013-09-30 00:00:00,2185349,2953
8,885,885175,2016-05-31 00:00:00,6972544,4853
7,748,748024,2013-04-30 00:00:00,4926423,4715
1,106,106035,2016-04-30 00:00:00,2965,32
7,752,752071,2013-09-30 00:00:00,35045374,22751
8,863,863047,2013-09-30 00:00:00,28875592,12456
2,210,210028,2014-11-30 00:00:00,25312915,16978
7,774,774254,2014-04-30 00:00:00,2621347,4707
4,418,418132,2016-04-30 00:00:00,68651823,30229
5,501,501027,2016-01-31 00:00:00,39637,107
3,387,387300,2013-05-31 00:00:00,35536331,60227
3,387,387157,2014-11-30 00:00:00,35722422,41008
3,378,378104,2015-07-31 00:00:00,8888659,6474
5,538,538021,2015-04-30 00:00:00,50894883,37268
7,776,776272,2016-04-30 00:00:00,2285691,4178
8,871,871202,2015-06-30 00:00:00,239,17
5,596,596010,2014-04-30 00:00:00,16194447,10512
5,596,596065,2013-07-31 00:00:00,78752502,37189
6,645,645003,2013-08-31 00:00:00,28,5
8,854,854174,2015-10-31 00:00:00,3823362,4225
4,401,401291,2014-05-31 00:00:00,7774294,11925
4,419,419106,2013-07-31 00:00:00,6,1
8,856,856046,2014-11-30 00:00:00,2965606,2687
2,201,201004,2014-10-31 00:00:00,5852302,8264
1,112,112346,2016-04-30 00:00:00,675268,773
5,501,501002,2016-05-31 00:00:00,29166137,21203
8,847,847301,2015-05-31 00:00:00,21225615,18215
7,742,742101,2014-10-31 00:00:00,1251080,1928
3,316,316007,2016-05-31 00:00:00,56490,352
1,102,102025,2015-07-31 00:00:00,31406342,13558
1,105,105001,2016-06-30 00:00:00,102776829,52809
5,586,586030,2015-04-30 00:00:00,44248,254
8,867,867231,2015-06-30 00:00:00,72293300,24431
8,869,869214,2013-09-30 00:00:00,23668805,11094
4,418,418132,2014-11-30 00:00:00,29155952,22073
5,536,536041,2013-08-31 00:00:00,7535325,11545
4,423,423117,2016-01-31 00:00:00,12613114,7514
4,432,432023,2014-10-31 00:00:00,179429,280
3,326,326003,2015-09-30 00:00:00,197100,919
3,309,309092,2014-02-28 00:00:00,706450,992
8,862,862224,2015-04-30 00:00:00,6402340,3936
8,860,860049,2013-11-30 00:00:00,211382308,62394
5,538,538007,2013-11-30 00:00:00,3031334,3175
3,317,317286,2015-08-31 00:00:00,21274238,20952
7,748,748021,2013-08-31 00:00:00,1858180,2233
3,327,327077,2014-11-30 00:00:00,481086,1425
5,541,541084,2015-10-31 00:00:00,63883,563
4,477,477092,2013-11-30 00:00:00,79563242,14836
1,104,104014,2013-10-31 00:00:00,61138459,34249
7,774,774251,2014-08-31 00:00:00,3176420,7351
1,103,103239,2015-05-31 00:00:00,16981473,24647
4,409,409104,2016-03-31 00:00:00,288874,666
5,595,595001,2016-01-31 00:00:00,8861261,4245
4,409,409328,2016-02-29 00:00:00,578715,1099
4,410,410008,2016-01-31 00:00:00,669014,2777
5,542,542025,2015-08-31 00:00:00,19408766,15903
7,776,776273,2016-03-31 00:00:00,5160623,6832
5,544,544040,2015-05-31 00:00:00,10881496,15303
5,596,596067,2014-10-31 00:00:00,24056188,14199
3,302,302318,2015-10-31 00:00:00,7473593,6682
4,410,410029,2013-05-31 00:00:00,134025,400
1,106,106057,2013-05-31 00:00:00,4,1
1,110,110001,2014-05-31 00:00:00,975251,2380
4,401,401335,2016-08-31 00:00:00,4559003,8698
4,410,410030,2014-09-30 00:00:00,940677,1475
3,316,316007,2014-09-30 00:00:00,21356,34
7,796,796034,2016-02-29 00:00:00,789426,3899
3,316,316016,2015-03-31 00:00:00,3318654,4540
3,303,303146,2014-05-31 00:00:00,21850248,10056
3,387,387157,2016-04-30 00:00:00,28434372,29102
7,774,774250,2016-05-31 00:00:00,6663946,11368
7,787,787267,2016-04-30 00:00:00,3179962,4748
8,855,855174,2015-11-30 00:00:00,1204471,1189
7,701,701061,2014-09-30 00:00:00,5917063,8421
8,857,857038,2016-01-31 00:00:00,34710041,13687
8,885,885174,2016-06-30 00:00:00,9655239,5287
4,410,410080,2015-09-30 00:00:00,1053703,1644
4,403,403088,2016-02-29 00:00:00,1109169,1522
1,101,101028,2013-09-30 00:00:00,65940009,35420
8,854,854125,2015-09-30 00:00:00,11156552,5824
3,381,381203,2014-02-28 00:00:00,11715,112
8,860,860050,2013-07-31 00:00:00,33678039,13927
7,748,748103,2015-02-28 00:00:00,1083249,1962
5,586,586070,2016-04-30 00:00:00,17300,137
7,796,796042,2016-07-31 00:00:00,1585686,7898
4,420,420063,2013-04-30 00:00:00,18518421,9365
8,868,868310,2015-07-31 00:00:00,9335742,5264
7,748,748103,2013-12-31 00:00:00,1473488,2773
8,855,855011,2014-05-31 00:00:00,15712627,10829
5,501,501291,2015-01-31 00:00:00,1021178,1899
4,408,408007,2016-09-30 00:00:00,5765858,3256
3,381,381103,2016-04-30 00:00:00,15229611,9701
7,742,742011,2014-10-31 00:00:00,42123914,39206
3,325,325092,2013-08-31 00:00:00,862392,1319
7,776,776273,2014-04-30 00:00:00,5191007,11932
7,701,701061,2013-07-31 00:00:00,56093677,33996
3,353,353295,2013-09-30 00:00:00,404440,630
3,324,324073,2016-03-31 00:00:00,29644111,14181
3,312,312137,2016-08-31 00:00:00,208,26
2,209,209031,2013-05-31 00:00:00,729130,755
2,282,282007,2013-12-31 00:00:00,5089311,5390
3,317,317285,2015-05-31 00:00:00,17994656,19456
2,209,209032,2014-09-30 00:00:00,18614232,15399
2,207,207085,2014-08-31 00:00:00,1195091,863
1,102,102067,2015-01-31 00:00:00,422814,882
2,207,207042,2015-02-28 00:00:00,1140745,1681
4,403,403280,2014-05-31 00:00:00,83204,180
5,585,585070,2014-11-30 00:00:00,8108640,6246
3,324,324117,2013-06-30 00:00:00,2782234,2887
5,541,541084,2013-10-31 00:00:00,454812,422
8,864,864211,2013-09-30 00:00:00,7222656,3176
3,353,353307,2014-07-31 00:00:00,148793,564
5,544,544002,2016-03-31 00:00:00,5077245,7161
3,326,326112,2015-05-31 00:00:00,97097,1533
1,104,104018,2014-06-30 00:00:00,33419684,21567
3,373,373126,2014-08-31 00:00:00,2696832,3676
8,862,862006,2013-06-30 00:00:00,50475753,19973
1,101,101063,2015-07-31 00:00:00,197086,455
8,869,869213,2013-06-30 00:00:00,53658794,22369
4,401,401002,2015-02-28 00:00:00,11565455,17612
3,387,387299,2016-09-30 00:00:00,33466496,41093
2,210,210080,2014-04-30 00:00:00,169677,631
6,645,645147,2014-02-28 00:00:00,18,1
4,401,401291,2014-12-31 00:00:00,8814425,13767
7,796,796044,2015-01-31 00:00:00,361822,3102
5,542,542044,2014-07-31 00:00:00,8196072,7697
8,858,858212,2014-07-31 00:00:00,891,25
3,322,322108,2015-06-30 00:00:00,660695,1633
3,312,312137,2014-12-31 00:00:00,10511490,6117
1,102,102010,2016-03-31 00:00:00,20117010,22827
4,432,432043,2016-09-30 00:00:00,45939738,23121
7,775,775261,2013-05-31 00:00:00,2243262,3411
3,398,398009,2016-09-30 00:00:00,28380,69
4,403,403171,2014-05-31 00:00:00,806102,1238
2,202,202016,2014-07-31 00:00:00,126502872,21122
3,326,326086,2015-08-31 00:00:00,19950,139
1,106,106054,2014-01-31 00:00:00,7898882,9288
3,313,313229,2016-08-31 00:00:00,100726669,37690
8,860,860047,2015-05-31 00:00:00,34016749,11561
8,854,854174,2014-06-30 00:00:00,33055848,19093
3,322,322082,2015-09-30 00:00:00,235671,821
2,227,227087,2015-05-31 00:00:00,4613026,4931
1,194,194001,2015-12-31 00:00:00,35639221,39449
2,289,289004,2014-01-31 00:00:00,181291,539
1,102,102018,2014-12-31 00:00:00,111114607,44862
2,291,291062,2015-09-30 00:00:00,12472195,7769
1,109,109069,2015-10-31 00:00:00,36390784,17734
5,598,598009,2015-06-30 00:00:00,103752,578
1,110,110033,2013-03-31 00:00:00,531320,870
3,313,313217,2013-04-30 00:00:00,2245412,1501
8,862,862308,2016-01-31 00:00:00,2896685,1693
5,537,537020,2014-07-31 00:00:00,26098812,31601
3,320,320057,2013-08-31 00:00:00,24,1
7,788,788271,2013-10-31 00:00:00,10,1
5,596,596010,2015-08-31 00:00:00,17834957,12796
1,104,104018,2016-02-29 00:00:00,9976624,8374
4,410,410029,2014-09-30 00:00:00,696513,1007
5,544,544002,2014-07-31 00:00:00,5238042,6408
8,868,868028,2013-09-30 00:00:00,94286125,23920
5,596,596065,2016-04-30 00:00:00,24036246,12026
3,310,310080,2013-06-30 00:00:00,95799,974
1,110,110033,2016-07-31 00:00:00,139334,860
5,540,540084,2015-10-31 00:00:00,67016,511
7,748,748029,2015-10-31 00:00:00,6137221,8654
2,202,202014,2013-07-31 00:00:00,37891064,13998
3,316,316005,2015-01-31 00:00:00,1807293,2384
3,380,380206,2013-11-30 00:00:00,21372918,23060
2,202,202016,2016-03-31 00:00:00,43076294,12056
3,387,387299,2013-05-31 00:00:00,46621952,70909
5,538,538009,2013-07-31 00:00:00,117006,698
7,796,796042,2014-01-31 00:00:00,11721,78
4,432,432020,2013-04-30 00:00:00,241317,325
7,787,787254,2015-10-31 00:00:00,590960641,49619
5,583,583033,2013-04-30 00:00:00,799278,1077
2,210,210282,2014-04-30 00:00:00,369560,1462
8,869,869153,2015-05-31 00:00:00,18034330,8992
1,102,102040,2015-02-28 00:00:00,65834369,17346
4,409,409332,2016-07-31 00:00:00,104678,755
4,408,408007,2016-05-31 00:00:00,7256018,2986
8,862,862007,2015-09-30 00:00:00,48041732,19754
4,403,403280,2015-10-31 00:00:00,553,10
5,537,537078,2013-12-31 00:00:00,10600426,11071
5,586,586030,2015-03-31 00:00:00,385136,674
4,410,410033,2013-10-31 00:00:00,2720,54
4,423,423073,2016-06-30 00:00:00,54057308,19011
8,855,855011,2014-09-30 00:00:00,16045994,10772
2,298,298009,2016-04-30 00:00:00,1819,20
3,326,326115,2015-07-31 00:00:00,6065,135
3,327,327106,2013-06-30 00:00:00,44106864,20216
7,748,748021,2013-03-31 00:00:00,863541,1071
7,701,701105,2014-01-31 00:00:00,3933518,9022
3,312,312065,2015-07-31 00:00:00,3423658,2504
8,863,863024,2015-11-30 00:00:00,355,16
3,373,373032,2014-09-30 00:00:00,10529525,8016
1,106,106233,2014-11-30 00:00:00,247513,373
5,586,586023,2015-03-31 00:00:00,347036,909
2,291,291059,2014-10-31 00:00:00,32801943,22889
1,109,109069,2015-04-30 00:00:00,287597,1538
3,398,398009,2015-12-31 00:00:00,81073,537
2,289,289002,2015-08-31 00:00:00,18449914,19482
7,701,701061,2013-03-31 00:00:00,52378721,36034
2,290,290060,2014-06-30 00:00:00,4,1
8,866,866038,2013-06-30 00:00:00,8601973,4994
3,316,316069,2015-12-31 00:00:00,11350238,20130
8,868,868026,2015-04-30 00:00:00,21620445,7841
4,410,410070,2015-08-31 00:00:00,1264526,1472
3,373,373122,2015-03-31 00:00:00,14279768,10626
8,860,860308,2013-06-30 00:00:00,9470681,2923
8,885,885199,2013-11-30 00:00:00,13775,75
3,310,310032,2013-12-31 00:00:00,14981985,14256
2,202,202012,2015-02-28 00:00:00,8467918,3968
3,381,381009,2015-11-30 00:00:00,22890485,21416
6,647,647094,2013-10-31 00:00:00,192117,527
8,857,857009,2015-09-30 00:00:00,42306947,18558
1,102,102183,2014-05-31 00:00:00,50470,95
3,320,320143,2016-08-31 00:00:00,29355564,15722
7,752,752071,2013-05-31 00:00:00,43184718,28315
8,885,885175,2015-07-31 00:00:00,6072821,3919
5,583,583023,2014-10-31 00:00:00,39325151,25636
3,310,310029,2013-04-30 00:00:00,948520,1333
1,102,102164,2014-08-31 00:00:00,107658662,31626
3,325,325092,2014-12-31 00:00:00,6095204,3538
1,103,103299,2014-06-30 00:00:00,204680,796
8,868,868025,2016-02-29 00:00:00,32247762,11696
5,537,537306,2013-06-30 00:00:00,1514925,3817
3,316,316019,2016-03-31 00:00:00,3391657,1724
2,211,211087,2014-02-28 00:00:00,2335598,2970
3,310,310041,2016-08-31 00:00:00,306498,931
1,103,103246,2014-07-31 00:00:00,16182604,7233
3,319,319064,2016-07-31 00:00:00,114339048,36255
3,318,318003,2015-09-30 00:00:00,5633942,7907
3,323,323073,2014-11-30 00:00:00,33811675,25646
2,289,289071,2013-09-30 00:00:00,27228093,18742
7,752,752012,2015-09-30 00:00:00,42285749,31726
2,291,291059,2016-03-31 00:00:00,20701451,17467
1,106,106062,2013-03-31 00:00:00,41760936,17734
7,751,751025,2015-12-31 00:00:00,33510490,37349
2,279,279019,2014-08-31 00:00:00,2289251,1794
5,586,586070,2016-03-31 00:00:00,94991,317
5,544,544004,2016-06-30 00:00:00,19428335,24336
4,417,417073,2013-05-31 00:00:00,9772618,7808
2,207,207084,2014-06-30 00:00:00,1,1
3,309,309027,2015-01-31 00:00:00,2345787,5826
5,542,542026,2015-02-28 00:00:00,17149414,15022
5,583,583033,2013-07-31 00:00:00,131802,1124
1,106,106010,2015-07-31 00:00:00,326185085,67770
1,105,105074,2014-12-31 00:00:00,170589080,95192
5,594,594061,2015-10-31 00:00:00,1597649,3275
1,110,110030,2015-02-28 00:00:00,4216357,8544
8,860,860050,2016-07-31 00:00:00,63560351,21669
5,542,542033,2015-02-28 00:00:00,2123184,2177
3,353,353324,2014-03-31 00:00:00,150384,748
5,596,596242,2016-05-31 00:00:00,24066106,11370
8,871,871198,2015-04-30 00:00:00,12,3
4,410,410313,2015-04-30 00:00:00,5432,110
2,290,290059,2013-11-30 00:00:00,162335219,58062
8,893,893308,2014-07-31 00:00:00,6,1
3,316,316019,2014-07-31 00:00:00,5063329,4252
3,322,322080,2015-08-31 00:00:00,933081,1381
3,384,384104,2015-06-30 00:00:00,1296,19
1,109,109070,2014-09-30 00:00:00,6538116,4909
1,106,106234,2015-06-30 00:00:00,48808890,21170
8,857,857212,2013-03-31 00:00:00,3248507,2655
7,774,774251,2014-09-30 00:00:00,3462105,8088
4,403,403134,2016-08-31 00:00:00,1370707,1555
8,855,855011,2016-05-31 00:00:00,18815623,13985
7,787,787267,2013-04-30 00:00:00,1374938,3221
7,742,742013,2013-06-30 00:00:00,30174222,40270
7,705,705358,2016-05-31 00:00:00,5689996,8443
5,538,538061,2014-01-31 00:00:00,1,1
5,594,594185,2014-10-31 00:00:00,13643687,8399
7,750,750030,2015-12-31 00:00:00,32586390,25766
3,327,327249,2016-01-31 00:00:00,339015,305
4,401,401291,2015-12-31 00:00:00,11961944,17959
2,227,227079,2014-01-31 00:00:00,2359472,2098
1,104,104018,2013-12-31 00:00:00,40655499,23006
7,701,701008,2016-02-29 00:00:00,10,2
7,706,706365,2016-04-30 00:00:00,4702107,5255
1,105,105007,2014-07-31 00:00:00,96591871,43421
4,420,420083,2014-07-31 00:00:00,29579128,18165
4,409,409332,2016-04-30 00:00:00,78564,567
8,835,835130,2015-08-31 00:00:00,10532496,8453
1,105,105245,2016-02-29 00:00:00,57337405,36784
5,536,536001,2013-03-31 00:00:00,5852210,9972
8,867,867049,2014-07-31 00:00:00,127228802,27239
7,701,701311,2016-03-31 00:00:00,18385083,6086
4,413,413214,2016-02-29 00:00:00,43996227,20336
3,373,373032,2016-02-29 00:00:00,22314645,11619
8,869,869153,2015-08-31 00:00:00,8940638,5979
3,317,317285,2014-03-31 00:00:00,19472561,17141
4,423,423073,2016-09-30 00:00:00,19021861,10982
3,326,326115,2015-04-30 00:00:00,51322,387
5,540,540060,2013-06-30 00:00:00,3996097,3580
8,861,861076,2014-08-31 00:00:00,180301012,64621
8,862,862007,2015-06-30 00:00:00,68483937,28934
2,298,298009,2016-07-31 00:00:00,11664,87
2,201,201004,2014-02-28 00:00:00,8124455,11489
5,537,537078,2013-09-30 00:00:00,8431463,10639
3,326,326206,2015-03-31 00:00:00,1152439,2316
7,701,701305,2015-05-31 00:00:00,368148606,144605
8,867,867236,2015-07-31 00:00:00,58707335,16526
4,409,409134,2016-02-29 00:00:00,350111,478
4,403,403170,2015-11-30 00:00:00,159077,664
7,739,739069,2015-01-31 00:00:00,4284190,9531
8,872,872007,2013-11-30 00:00:00,41107101,15407
5,536,536001,2014-11-30 00:00:00,6296131,11532
5,583,583093,2015-11-30 00:00:00,20329118,8419
2,291,291059,2014-07-31 00:00:00,50708683,39230
3,373,373032,2014-06-30 00:00:00,7175009,6701
8,869,869007,2014-10-31 00:00:00,10220550,7475
3,325,325098,2013-11-30 00:00:00,19525283,15451
1,105,105007,2016-03-31 00:00:00,117383992,52464
1,101,101083,2015-12-31 00:00:00,337440,579
4,410,410033,2013-07-31 00:00:00,12,3
5,586,586032,2013-05-31 00:00:00,352748,1291
1,105,105244,2013-11-30 00:00:00,34507433,20610
4,403,403039,2013-10-31 00:00:00,38568,137
8,859,859020,2015-05-31 00:00:00,129,23
1,109,109032,2016-08-31 00:00:00,190214,773
3,311,311317,2013-05-31 00:00:00,18673903,8299
4,410,410080,2016-01-31 00:00:00,2056310,2676
8,857,857009,2015-06-30 00:00:00,27458564,14241
8,868,868026,2015-07-31 00:00:00,30467289,12562
4,409,409332,2014-11-30 00:00:00,17982474,15184
8,869,869212,2014-09-30 00:00:00,92756186,28656
3,319,319064,2014-01-31 00:00:00,84599218,25274
1,102,102164,2014-05-31 00:00:00,119138738,29094
